Tweet Id,Datetime,Text,Topic
1350831452942960000,1/17/2021 15:44,"RT @ESPNNBA: Oklahoma City ➡️  Brooklyn. 

James Harden reunited with Kevin Durant and Jeff Green with the Nets. https://t.co/OjsWUcj794",James Harden
1350831463760090000,1/17/2021 15:44,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831467681760000,1/17/2021 15:44,"RT @emanuelcgodina: Just a daily reminder:

In year 18 LeBron James is still better than

KD, Kawhi, Steph, Giannis, Harden, Luka, and Mich…",James Harden
1350831470496120000,1/17/2021 15:44,RT @malika_andrews: James Harden has become the first player in NBA history to record a 30-point triple double in their debut with a team.…,James Harden
1350831474841240000,1/17/2021 15:44,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831475822910000,1/17/2021 15:44,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831486430180000,1/17/2021 15:44,RT @the_ironsheik: JAMES HARDEN YOU LOST 50 POUNDS IN 3 DAYS? IF YOU DONT RELEASE A DIET BOOK YOU ARE LEAVING MONEY ON THE TABLE BUBBA. htt…,James Harden
1350831491174060000,1/17/2021 15:44,"RT @BleacherReport: ""We didn't even have 11 (Kyrie Irving) tonight. Scary hours wow!!!"" 

- James Harden after his Nets debut https://t.co/…",James Harden
1350831494734880000,1/17/2021 15:45,🎥 Triple-doble de James Harden y 42 puntos de Kevin Durant: el monstruoso debut de la nueva pareja de los… https://t.co/VcVIEikXQK,James Harden
1350831499067720000,1/17/2021 15:45,RT @mikekorz: So at this point can we just agree that James Harden wore a fat suit as a Rocket... https://t.co/iWBzt2BKv3,James Harden
1350831517883370000,1/17/2021 15:45,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831518751530000,1/17/2021 15:45,James Harden slim fast endorsement coming soon! https://t.co/5M0NyCvwv2,James Harden
1350831520865510000,1/17/2021 15:45,RT @malika_andrews: James Harden has become the first player in NBA history to record a 30-point triple double in their debut with a team.…,James Harden
1350831523239490000,1/17/2021 15:45,RT @Being_wokes: KD 42 points? James Harden Triple Double without practice? The League is in trouble. Carry on.,James Harden
1350831524405510000,1/17/2021 15:45,"RT @JoeBuddenPod: .@MAL___ shares his take on James Harden to Brooklyn: “He should be the sixth man”

Agree or disagree?

Episode 407 | “Yo…",James Harden
1350831528360740000,1/17/2021 15:45,Also I want to give Kevin Durant a shout out for his world class tampering for our #Nets. His talks with harden abo… https://t.co/hzu00jZEQ1,James Harden
1350831533787990000,1/17/2021 15:45,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831543959210000,1/17/2021 15:45,RT @steven_lebron: masai getting his 15 blackberry bolds ready to make a last minute offer for james harden https://t.co/1LAYgMBI8f,James Harden
1350831546941500000,1/17/2021 15:45,RT @BrooklynNets: James Harden with a franchise record FOURTEEN assists in his Nets debut 👏👏👏 https://t.co/2JEoSqGHuj,James Harden
1350831575181700000,1/17/2021 15:45,RT @mikekorz: So at this point can we just agree that James Harden wore a fat suit as a Rocket... https://t.co/iWBzt2BKv3,James Harden
1350831576205160000,1/17/2021 15:45,RT @the_ironsheik: JAMES HARDEN YOU LOST 50 POUNDS IN 3 DAYS? IF YOU DONT RELEASE A DIET BOOK YOU ARE LEAVING MONEY ON THE TABLE BUBBA. htt…,James Harden
1350831579950670000,1/17/2021 15:45,RT @LegionHoops: James Harden really finessed all of us. https://t.co/IEIlUOHtdl,James Harden
1350831586791590000,1/17/2021 15:45,"@gabrielpower1 @DurantHours @ClappedFranklin You jus said James harden wasn’t good in okc, he can’t play off ball.… https://t.co/6WuEJmccmb",James Harden
1350831587387050000,1/17/2021 15:45,"RT @emanuelcgodina: Just a daily reminder:

In year 18 LeBron James is still better than

KD, Kawhi, Steph, Giannis, Harden, Luka, and Mich…",James Harden
1350831598766320000,1/17/2021 15:45,"RT @NBA: James Harden (32 PTS, 12 REB, 14 AST) of the @BrooklynNets is the first player in NBA history to record a 30-point triple-double i…",James Harden
1350831602193090000,1/17/2021 15:45,"RT @TheNBACentral: Kevin Durant 
42 PTS - 4 REB -5 AST - 2 STL -2 BLK

James Harden 
32 PTS - 12 REB -14 AST - 4 STL -1 BLK

Easy money htt…",James Harden
1350831622799690000,1/17/2021 15:45,RT @NBALatam: James Harden: Primer jugador en la historia de la NBA en registrar un triple doble de 30 puntos en su debut con un equipo nue…,James Harden
1350831625878310000,1/17/2021 15:45,RT @NBALatam: 🤣 James Harden arengando a Kevin Durant es todo lo que necesitábamos ver hoy 🤣 https://t.co/nh8x45Q7iU,James Harden
1350831635198050000,1/17/2021 15:45,"RT @SportsCenter: ""When you play with really really good players, it's pretty easy.""

—James Harden on his first game with KD and the Nets…",James Harden
1350831643641130000,1/17/2021 15:45,RT @RutgersFBTalk: James Harden on the Rockets vs. James Harden on the Nets https://t.co/qI0TH4S3FK,James Harden
1350831663564120000,1/17/2021 15:45,"RT @BleacherReport: James Harden becomes the first player in NBA history to score a 30-point triple-double in their debut with a team ♨️

B…",James Harden
